Repository,Issue Title,Issue URL,Comment Count
NeuromorphicProcessorProject/snn_toolbox,Energy and runtime estimation for running the SNN on neuromorphic simulator,https://github.com/NeuromorphicProcessorProject/snn_toolbox/issues/139,3
NeuromorphicProcessorProject/snn_toolbox,Loading a a converted SNN .h5 model using 'load_model',https://github.com/NeuromorphicProcessorProject/snn_toolbox/issues/138,1
NeuromorphicProcessorProject/snn_toolbox,Membrane Potential Values after spike conv layer.,https://github.com/NeuromorphicProcessorProject/snn_toolbox/issues/137,1
NeuromorphicProcessorProject/snn_toolbox,ModuleNotFoundError: No module named 'keras_rewiring',https://github.com/NeuromorphicProcessorProject/snn_toolbox/issues/132,2
NeuromorphicProcessorProject/snn_toolbox,SpinnmanIOException: IO Error: Failed to communicate with the machine,https://github.com/NeuromorphicProcessorProject/snn_toolbox/issues/127,7
NeuromorphicProcessorProject/snn_toolbox,TypeError: can't multiply sequence by non-int of type 'float',https://github.com/NeuromorphicProcessorProject/snn_toolbox/issues/125,4
dmmiller612/sparktorch,spark.rdd API,https://github.com/dmmiller612/sparktorch/issues/34,1
dmmiller612/sparktorch,Why is nobody using this?,https://github.com/dmmiller612/sparktorch/issues/26,1
dmmiller612/sparktorch,SPARK-5063 error,https://github.com/dmmiller612/sparktorch/issues/22,3
dmmiller612/sparktorch,Fixed cases in README.md,https://github.com/dmmiller612/sparktorch/pull/20,1
dmmiller612/sparktorch,"Problem when using a pretrained Hugginface-Transformer model: ""Expected tensor for argument #1 'indices' to have scalar type Long; but got torch.FloatTensor instead""",https://github.com/dmmiller612/sparktorch/issues/17,1
modern-fortran/neural-fortran,Added Batch Normalization Layer modules,https://github.com/modern-fortran/neural-fortran/pull/157,7
modern-fortran/neural-fortran,could it be used for subrountine in FEM softwore ABAQUS,https://github.com/modern-fortran/neural-fortran/issues/146,3
modern-fortran/neural-fortran,UNET implementation support,https://github.com/modern-fortran/neural-fortran/issues/130,2
modern-fortran/neural-fortran,WIP: Update CMake to allow for prebuild dependencies,https://github.com/modern-fortran/neural-fortran/pull/129,2
modern-fortran/neural-fortran,Possible to build without internet access aka pre-built dependencies?,https://github.com/modern-fortran/neural-fortran/issues/128,9
modern-fortran/neural-fortran,MNIST example via PNG,https://github.com/modern-fortran/neural-fortran/issues/125,1
modern-fortran/neural-fortran,Support for neural network exchange format (NNEF),https://github.com/modern-fortran/neural-fortran/issues/102,3
modern-fortran/neural-fortran,Deploy ford documentation to GitHub Pages,https://github.com/modern-fortran/neural-fortran/pull/98,8
modern-fortran/neural-fortran,Compiling on Windows 10,https://github.com/modern-fortran/neural-fortran/issues/95,7
modern-fortran/neural-fortran,Add UML diagrams,https://github.com/modern-fortran/neural-fortran/pull/71,6
modern-fortran/neural-fortran,Refactoring suggestions,https://github.com/modern-fortran/neural-fortran/issues/36,17
modern-fortran/neural-fortran,Provide different back-ends?,https://github.com/modern-fortran/neural-fortran/issues/28,5
modern-fortran/neural-fortran,suggestions for performance,https://github.com/modern-fortran/neural-fortran/issues/18,9
modern-fortran/neural-fortran,Allow external BLAS use with ifort,https://github.com/modern-fortran/neural-fortran/issues/5,2
IntelLabs/bayesian-torch,local variable 'kl' referenced before assignment when using flipout in dnn_to_bnn(),https://github.com/IntelLabs/bayesian-torch/issues/24,2
IntelLabs/bayesian-torch,Error in trans_conv2d when model is reparametrized ,https://github.com/IntelLabs/bayesian-torch/issues/21,1
talmolab/sleap,Failure to Start GUI,https://github.com/talmolab/sleap/issues/1476,4
talmolab/sleap,Export analysis HDF5 results in 1's for all instance confidence scores. ,https://github.com/talmolab/sleap/issues/1466,1
talmolab/sleap,Predicting on single frames mis-assigns predictions in multi-video projects,https://github.com/talmolab/sleap/issues/1448,1
talmolab/sleap,Add PAFs to bottom-up ID models,https://github.com/talmolab/sleap/pull/1440,1
talmolab/sleap,Error when running training: 'Type Error: '>' not supported between instances of 'NoneType' and 'int',https://github.com/talmolab/sleap/issues/1429,1
talmolab/sleap,Update pip package dependencies/installation,https://github.com/talmolab/sleap/issues/1427,3
talmolab/sleap,New bounding box around instances prevents panning,https://github.com/talmolab/sleap/issues/1372,1
talmolab/sleap,Error in OKS score calculation,https://github.com/talmolab/sleap/issues/1346,1
talmolab/sleap,Add options to set background color when exporting video,https://github.com/talmolab/sleap/pull/1328,3
talmolab/sleap,Can't train with leap TypeError: 'NoneType' object does not support item assignment,https://github.com/talmolab/sleap/issues/1322,2
talmolab/sleap,Allow tracking on `Instance`s (by adding `Instance.tracking_score`),https://github.com/talmolab/sleap/pull/1302,4
talmolab/sleap,Allow tracking on `Instance`s (by not assigning a `tracking_score`),https://github.com/talmolab/sleap/pull/1301,1
talmolab/sleap,Allow Tracking-Only Pipeline (GUI & CLI),https://github.com/talmolab/sleap/issues/1296,1
talmolab/sleap,(5->4) Add GUI Elements for Interacting With `RecordingSession`,https://github.com/talmolab/sleap/pull/1283,1
talmolab/sleap,(4->3) Fix (de)serialization of `RecordingSession` and add Multiview Fixture,https://github.com/talmolab/sleap/pull/1281,1
talmolab/sleap,(3->2) Add method to update `Instance`s across views in `RecordingSession`,https://github.com/talmolab/sleap/pull/1279,1
talmolab/sleap,(2->1) Add method to get `RecordingSession` via `Video` through `Labels`,https://github.com/talmolab/sleap/pull/1278,2
talmolab/sleap,(1->0) Add `RecordingSession` data structure and integrate with `Labels`,https://github.com/talmolab/sleap/pull/1260,1
talmolab/sleap,(0) Add camera group data structures,https://github.com/talmolab/sleap/pull/1258,2
talmolab/sleap,Cannot save configuration files with sleap gui,https://github.com/talmolab/sleap/issues/1251,4
WwZzz/easyFL,模型训练出现的问题,https://github.com/WwZzz/easyFL/issues/39,11
WwZzz/easyFL,感谢作者提供的框架。当我运行FedAsync时，出现了一个错误，似乎是由于异步通信引起的,https://github.com/WwZzz/easyFL/issues/37,4
WwZzz/easyFL,中央服务器发送给每个本地客户端的数据不一样，要怎么用这个框架实现呀，谢谢🙏,https://github.com/WwZzz/easyFL/issues/34,6
WwZzz/easyFL,Running on AMD GPU,https://github.com/WwZzz/easyFL/issues/21,2
WwZzz/easyFL,迪利克雷函数受参数alpha的影响,https://github.com/WwZzz/easyFL/issues/19,1
WwZzz/easyFL,Fashion数据集的core.py程序报错，无法生成任务数据集,https://github.com/WwZzz/easyFL/issues/18,2
WwZzz/easyFL,Fail to run with torch.multiprocessing,https://github.com/WwZzz/easyFL/issues/15,9
WwZzz/easyFL,运行result_analysis.py的报错,https://github.com/WwZzz/easyFL/issues/13,1
ymgaq/AQ,Add the compatibility with CUDA 11.x and newer versions of cuDNN and TensorRT,https://github.com/ymgaq/AQ/issues/118,2
ymgaq/AQ,AQ on PC without modern video card,https://github.com/ymgaq/AQ/issues/116,2
neuralmagic/sparsezoo, numpy>=1.22 support,https://github.com/neuralmagic/sparsezoo/issues/343,1
LongmaoTeamTf/deep_recommenders,ModuleNotFoundError: No module named 'deep_recommenders',https://github.com/LongmaoTeamTf/deep_recommenders/issues/14,1
LongmaoTeamTf/deep_recommenders,老哥，mmoe和esmm上线了吗，哪个效果好点,https://github.com/LongmaoTeamTf/deep_recommenders/issues/13,1
iml-wg/HEP-ML-Resources,INSPIRE script,https://github.com/iml-wg/HEP-ML-Resources/issues/38,1
iml-wg/HEP-ML-Resources,W boson and top tagging paper,https://github.com/iml-wg/HEP-ML-Resources/issues/32,4
iml-wg/HEP-ML-Resources,Should technical lectures and seminars be a separate section?,https://github.com/iml-wg/HEP-ML-Resources/issues/5,1
iml-wg/HEP-ML-Resources,Paper subcategories?,https://github.com/iml-wg/HEP-ML-Resources/issues/1,7
odlgroup/odl,The problem about indexing parallel2Dgeometry,https://github.com/odlgroup/odl/issues/1625,1
odlgroup/odl,RayTransform： ValueError: The 'astra_cuda' `impl` is not found.,https://github.com/odlgroup/odl/issues/1624,1
odlgroup/odl,primal_dual_hybrid_gradient solver: why compute derivative ?,https://github.com/odlgroup/odl/issues/1619,1
odlgroup/odl,FBP not scaled when PYFFTW_AVAILABLE is True,https://github.com/odlgroup/odl/issues/1617,4
odlgroup/odl,pytorch autograd depreciated ,https://github.com/odlgroup/odl/issues/1616,4
odlgroup/odl,Proximal of LInfty wrong?,https://github.com/odlgroup/odl/issues/1613,7
odlgroup/odl,FISTA for tomographic reconstruction,https://github.com/odlgroup/odl/issues/1610,6
odlgroup/odl,scipy warning with BroadcastOperator and sparse matrices,https://github.com/odlgroup/odl/issues/1607,1
odlgroup/odl,FanBeam and FanFlat geometry error,https://github.com/odlgroup/odl/issues/1605,1
odlgroup/odl,Dose ConeBeamGeometry support  helical geometry with cylindrical detector?,https://github.com/odlgroup/odl/issues/1602,10
odlgroup/odl,scaling of data vs phantom,https://github.com/odlgroup/odl/issues/1600,2
odlgroup/odl,Issues with 'as_tensorflow_layer',https://github.com/odlgroup/odl/issues/1599,1
odlgroup/odl,Compatibility of 'as_tensorflow_layer' with tensorflow 2.0,https://github.com/odlgroup/odl/issues/1598,1
odlgroup/odl,DBT Geometry and FBP Reconstruction ?,https://github.com/odlgroup/odl/issues/1597,5
odlgroup/odl,'f.domain' is not equal to  'op.domain'   for spdhg examples,https://github.com/odlgroup/odl/issues/1595,3
odlgroup/odl,'Arc' geometry in fan beam projection?,https://github.com/odlgroup/odl/issues/1591,1
odlgroup/odl,a problem of project on l1-ball operator,https://github.com/odlgroup/odl/issues/1590,3
odlgroup/odl,#a problem about rayTransform,https://github.com/odlgroup/odl/issues/1588,1
odlgroup/odl,nomkl module when installing from source,https://github.com/odlgroup/odl/issues/1586,4
deepmind/clrs,Problems with jax,https://github.com/google-deepmind/clrs/issues/98,9
deepmind/clrs,Added subgraph_mode,https://github.com/google-deepmind/clrs/pull/93,1
joaopauloschuler/neural-api,What is the expected speedup when using OpenCL?,https://github.com/joaopauloschuler/neural-api/issues/123,1
joaopauloschuler/neural-api,Optimal batch size for AVX2 and/or OpenCL?,https://github.com/joaopauloschuler/neural-api/issues/122,1
joaopauloschuler/neural-api,Loss function,https://github.com/joaopauloschuler/neural-api/issues/121,1
joaopauloschuler/neural-api,How are you supposed to use Idx and ThreadId in FitLoading?,https://github.com/joaopauloschuler/neural-api/issues/120,10
joaopauloschuler/neural-api,Multithreading for TNeuralDataLoadingFit.FitLoading,https://github.com/joaopauloschuler/neural-api/issues/119,5
joaopauloschuler/neural-api,How can I get the weights and biases of the trained neural network?,https://github.com/joaopauloschuler/neural-api/issues/118,2
joaopauloschuler/neural-api,Equivalent to Dropout,https://github.com/joaopauloschuler/neural-api/issues/117,12
joaopauloschuler/neural-api,XorAndOr test project issue,https://github.com/joaopauloschuler/neural-api/issues/110,4
joaopauloschuler/neural-api,How to get inputs of a layer?,https://github.com/joaopauloschuler/neural-api/issues/109,4
joaopauloschuler/neural-api,OpenCL fails with 2 fully connected layers,https://github.com/joaopauloschuler/neural-api/issues/105,10
joaopauloschuler/neural-api,Trained model accuracy!,https://github.com/joaopauloschuler/neural-api/issues/102,11
joaopauloschuler/neural-api,Board game and Supervised learning,https://github.com/joaopauloschuler/neural-api/issues/98,4
joaopauloschuler/neural-api,How can we create activation maps,https://github.com/joaopauloschuler/neural-api/issues/94,4
joaopauloschuler/neural-api,Delphi AVX enhancements,https://github.com/joaopauloschuler/neural-api/issues/88,6
joaopauloschuler/neural-api,[General Question on NN] Problem with Loss function and it's influence on backpropagation,https://github.com/joaopauloschuler/neural-api/issues/86,4
joaopauloschuler/neural-api,Enabling OpenCL causes access violation on a certain net structure,https://github.com/joaopauloschuler/neural-api/issues/85,9
joaopauloschuler/neural-api,add global variable to configure datasets directory,https://github.com/joaopauloschuler/neural-api/pull/72,3
joaopauloschuler/neural-api,Add kEffNet 1.0 building block.,https://github.com/joaopauloschuler/neural-api/issues/63,2
joaopauloschuler/neural-api,Faster Grouped Convolution Implementation,https://github.com/joaopauloschuler/neural-api/issues/59,2
Esri/deep-learning-frameworks,Error got when trying clone the arcgispro-py3,https://github.com/Esri/deep-learning-frameworks/issues/70,2
Esri/deep-learning-frameworks, ArcGIS Pro 3.0.2 RTX A4000 -Classify Pixels using deep learning error ,https://github.com/Esri/deep-learning-frameworks/issues/69,2
Esri/deep-learning-frameworks,ArcGIS Pro 3.1 crashes when using Detect Objects Using Deep Learning tool,https://github.com/Esri/deep-learning-frameworks/issues/68,1
Esri/deep-learning-frameworks,"ArcGIS Pro 3.1.0- InvalidArchiveError(""Error with archive... [WinError 206] The filename or extension is too long:...",https://github.com/Esri/deep-learning-frameworks/issues/66,2
Esri/deep-learning-frameworks,NameError: name '_get_emd_path' is not defined,https://github.com/Esri/deep-learning-frameworks/issues/65,2
Esri/deep-learning-frameworks,Error 002667 encountered while performing deep learning detection of targets on arcgispro version 3.0.2 with a 3060 graphics card,https://github.com/Esri/deep-learning-frameworks/issues/62,5
Esri/deep-learning-frameworks,ArcGIS Pro 3.0.1 RTX 3060 TI Detect Objects (deep learning error),https://github.com/Esri/deep-learning-frameworks/issues/53,1
